1602,2003,92/06/20,16:25:10,郭 傳,副總經理,02-27410211,"資金貸與他人依規定公告後,
其餘額增加達公司最近期財務報表淨值2%.",第 23 款,92/06/20
1602,2003,92/06/30,17:22:15,郭 傳,副總經理,02-27410211,"資金貸與他人依規定公告後,其餘額增加達
公司最近期財務報表淨值2%.",第 23 款,92/06/30
1602,2003,92/06/30,17:22:29,郭 傳,副總經理,02-27410211,"資金貸與他人依規定公告後,其餘額增加達公司
最近期財務報表淨值2%.",第 23 款,92/06/30
1602,2003,92/06/30,17:22:40,郭 傳,副總經理,02-27410211,"資金貸與他人依規定公告後,其餘額
增加達公司最近期財務報表淨值2%.",第 23 款,92/06/30
1602,2003,92/06/30,17:22:49,郭 傳,副總經理,02-27410211,"資金貸與他人依規定公告後,其餘額
增加達公司最近期財務報表淨值2%.",第 23 款,92/06/30
1602,2003,92/07/11,17:16:05,郭 傳,副總經理,02-27410211,"資金貸與他人依規定公告後,其餘額增加達公司
最近期財務報表淨值2%.",第 23 款,92/07/11
1602,2003,92/07/11,17:16:19,郭 傳,副總經理,02-27410211,"資金貸與他人依規定公告後,其餘額增加達公司
最近期財務報表淨值2%.",第 23 款,92/07/11
1602,2003,92/07/11,17:16:37,郭 傳,副總經理,02-27410211,"資金貸與他人依規定公告後,其餘額增加達公司
最近期財務報表淨值2%.",第 23 款,92/07/11
1602,2003,92/07/11,17:16:54,郭 傳,副總經理,02-27410211,"資金貸與他人依規定公告後,其餘額增加達公司
最近期財務報表淨值2%.",第 23 款,92/07/11
1602,2003,92/07/31,17:39:35,郭 傳,副總經理,02-27410211,"資金貸與他人依規定公告後,
其餘額增加達公司最近期財務報表淨值2%.",第 23 款,92/07/31
1602,2003,92/07/31,17:39:45,郭 傳,副總經理,02-27410211,"資金貸與他人依規定公告後,
其餘額增加達公司最近期財務報表淨值2%.",第 23 款,92/07/31
1602,2003,92/07/31,17:40:01,郭 傳,副總經理,02-27410211,"資金貸與他人依規定公告後,
其餘額增加達公司最近期財務報表淨值2%.",第 23 款,92/07/31
1602,2003,92/08/02,17:48:01,郭 傳,副總經理,02-27410211,"代本公司轉投資之轉投資公司友吉投資股份有限公司處分
台灣證券交易所股份有限公司股票之事宜.",第 20 款,92/08/04
1602,2003,92/08/11,17:23:10,郭 傳,副總經理,02-27410211,"資金貸與他人依規定公告後,
其餘額增加達公司最近期財務報表淨值2%.",第 23 款,92/08/11
1602,2003,92/08/11,17:23:26,郭 傳,副總經理,02-27410211,"資金貸與他人依規定公告後,
其餘額增加達公司最近期財務報表淨值2%.",第 23 款,92/08/11
1602,2003,92/08/11,17:23:40,郭 傳,副總經理,02-27410211,"資金貸與他人依規定公告後,
其餘額增加達公司最近期財務報表淨值2%.",第 23 款,92/08/11
1602,2003,92/08/11,17:24:00,郭 傳,副總經理,02-27410211,"資金貸與他人依規定公告後,
其餘額增加達公司最近期財務報表淨值2%.",第 23 款,92/08/11
1602,2003,92/08/12,11:37:44,郭 傳,副總經理,02-27410211,"補充92.8.02.說明代本公司轉投資之轉投資公司友吉投資
公司處分台灣證券交易所股份有限公司股票之事宜.",第 20 款,92/08/04
1602,2003,92/08/21,11:56:11,郭 傳,副總經理,02-27410211,"資金貸與他人依規定公告後,其餘額增加
達公司最近期財務報表淨值2%.",第 23 款,92/08/21
1602,2003,92/08/21,11:56:20,郭 傳,副總經理,02-27410211,"資金貸與他人依規定公告後,其餘額增加
達公司最近期財務報表淨值2%.",第 23 款,92/08/21
1602,2003,92/08/21,11:56:34,郭 傳,副總經理,02-27410211,"資金貸與他人依規定公告後,其餘額增加
達公司最近期財務報表淨值2%.",第 23 款,92/08/21
1602,2003,92/09/10,19:06:51,郭 傳,副總經理,02-27410211,"資金貸與他人依規定公告後,
其餘額增加達公司最近期財務報表淨值2%",第 23 款,92/09/10
1602,2003,92/09/10,19:07:13,郭 傳,副總經理,02-27410211,"資金貸與他人依規定公告後,
其餘額增加達公司最近期財務報表淨值2%",第 23 款,92/09/10
1602,2003,92/09/10,19:07:28,郭 傳,副總經理,02-27410211,"資金貸與他人依規定公告後,
其餘額增加達公司最近期財務報表淨值2%",第 23 款,92/09/10
1602,2003,92/09/10,19:07:40,郭 傳,副總經理,02-27410211,"資金貸與他人依規定公告後,
其餘額增加達公司最近期財務報表淨值2%",第 23 款,92/09/10
1602,2003,92/09/10,19:07:56,郭 傳,副總經理,02-27410211,"資金貸與他人依規定公告後,
其餘額增加達公司最近期財務報表淨值2%",第 23 款,92/09/10
1602,2004,93/04/07,14:23:26,鄭超群,執行副總經理,02-27410211,代本公司轉投資公司友吉投資股份有限公司公告,第 20 款,93/04/02
